4902,5,3,4,4,1,2,3,2,2,5,2,4,1,1,3,3,3,4,2,3,1,2,4,5,1,5,1,4,1,0,2,1,2,2,3,3,3,5,1,0
4903,1,4,3,1,3,3,2,1,3,3,5,4,3,1,2,1,4,4,4,2,2,3,4,3,1,3,2,3,1,3,3,4,3,2,3,2,1,1,1,3
4904,3,4,3,5,2,2,1,1,1,5,4,4,1,2,3,3,5,5,5,1,1,2,5,5,1,5,1,4,3,1,1,4,4,4,1,5,3,4,4,1
4905,1,2,4,3,2,3,4,5,3,5,2,5,3,3,3,5,4,2,5,3,2,5,2,5,1,5,3,3,2,3,4,2,4,5,3,2,1,1,4,4
4909,3,4,3,5,2,4,4,2,1,4,4,4,2,3,4,1,4,4,4,3,2,3,2,3,1,5,1,3,2,3,1,2,3,2,3,4,3,3,2,2
4910,3,2,1,3,0,2,0,0,0,2,0,1,1,3,1,0,5,5,0,0,2,1,0,5,0,2,0,1,0,5,5,1,1,0,0,1,0,5,3,3
4911,2,1,5,1,2,3,2,2,2,1,5,3,2,2,4,1,4,2,2,1,2,3,2,3,2,2,0,1,3,1,3,2,1,1,3,2,1,2,4,3
4912,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
4913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,3,1,3,3,1,3,3,3,3,3,3,3,1,5,3,5,1,3,1,3,1,3,1,3,3,3,1,3,1,3,5,3,3,5,1,3,3,1,5,1
4917,1,4,1,4,1,1,2,4,3,4,2,5,3,2,2,5,1,3,3,5,3,4,5,2,2,4,3,4,1,3,3,5,4,5,3,3,3,1,5,3
4918,3,1,5,1,5,1,5,1,4,5,4,2,4,5,5,1,4,4,2,1,5,1,5,2,1,2,1,2,4,4,1,5,3,1,4,1,5,2,1,4
4921,4,2,2,3,5,1,3,3,5,3,2,4,3,1,4,1,3,1,1,4,2,1,5,4,5,5,3,4,1,4,1,1,5,1,3,1,1,4,1,2
4922,2,3,2,3,1,2,4,2,1,5,3,3,2,2,4,2,3,4,4,1,1,3,4,4,1,2,3,4,1,2,1,2,3,2,1,4,3,1,2,3
4924,3,1,1,3,5,4,1,5,2,3,1,5,5,1,1,3,1,4,4,4,2,5,5,5,1,4,4,4,4,3,4,5,4,5,2,2,4,1,3,2
4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,0,3,2,4,3,1,4,3,4,5,1,5,2,3,4,4,5,4,3,4,2,4,4,5,4,5,2,2,3,2,3,4,2,4,4,2,4,2,5,5
4931,1,1,5,3,5,5,1,4,5,1,5,5,5,3,1,5,5,4,4,5,5,5,5,5,5,5,5,5,1,1,1,5,1,5,4,1,5,1,5,5
4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,1,2,1,2,2,2,2,3,3,2,1,4,1,1,3,5,2,2,5,5,1,5,2,4,1,2,1,4,2,1,2,5,5,3,4,2,5,2,3,4
4937,4,5,2,5,1,3,3,3,1,5,2,1,1,1,3,1,4,5,5,1,2,2,2,5,2,2,1,4,1,3,1,1,4,3,3,5,1,3,1,2
4938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
4939,2,1,4,3,2,2,3,4,4,4,2,5,4,2,1,4,2,2,4,3,2,4,2,2,1,5,1,3,2,3,4,2,3,4,4,2,4,1,4,4
4942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,1,3,5,5,2,1,2,1,1,4,5,1,1,1,5,1,5,1,4,1,2,1,1,5,2,3,1,1,1,1,1,4,2,1,1,4,1,1,1,1
4947,2,4,3,2,4,1,3,4,3,3,1,5,4,2,2,5,1,3,3,4,2,4,5,3,1,5,5,5,3,3,4,3,4,4,2,1,3,1,3,2
4948,5,2,4,4,4,5,3,5,4,3,1,3,4,5,1,5,1,4,5,4,2,4,3,5,1,5,4,4,2,3,4,5,2,5,3,1,2,5,5,3
4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4952,3,5,1,5,1,2,1,2,1,5,3,4,1,5,4,3,5,5,3,1,3,2,4,4,2,4,1,3,2,2,1,4,3,2,1,5,3,2,2,1
4956,3,2,4,2,4,4,4,4,4,2,2,5,4,2,2,4,2,2,2,4,3,4,2,4,1,4,3,4,3,2,4,3,4,4,3,2,3,3,4,3
4958,3,1,3,3,4,1,2,3,2,3,1,4,4,3,2,4,1,3,4,3,1,4,4,3,1,4,4,4,2,2,4,4,4,4,2,2,1,2,3,3
4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,2,2,5,3,4,4,2,4,1,4,2,5,3,3,2,4,2,5,5,4,2,5,3,5,1,4,3,2,1,1,1,3,5,4,2,2,3,2,4,3
4967,4,2,4,2,0,4,3,4,3,3,5,1,3,3,5,2,5,3,2,4,4,1,3,1,5,1,2,1,5,4,3,5,3,3,2,3,5,2,2,2
4968,1,2,5,3,4,2,2,2,4,5,5,4,2,5,5,4,4,4,5,3,3,2,5,4,2,4,1,3,1,2,4,5,2,2,5,1,4,1,2,5
4971,3,5,5,2,1,3,4,3,1,5,3,3,1,5,4,1,4,5,5,3,1,1,4,5,1,5,1,3,1,1,1,3,2,2,2,1,3,3,2,2
4974,3,4,4,5,2,1,4,2,4,4,4,2,2,2,4,4,4,5,5,2,2,2,4,4,1,4,2,5,1,2,3,1,2,2,3,3,3,2,2,3
4975,2,3,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
4976,3,5,5,5,1,5,1,1,1,5,3,4,1,5,1,3,3,1,1,1,1,4,1,5,1,5,1,2,5,5,1,5,1,1,1,1,5,5,1,1
4978,2,2,4,3,4,3,3,4,5,5,1,4,4,3,1,4,1,4,2,4,1,5,2,5,1,3,3,3,2,3,3,3,3,3,3,2,4,1,4,2
4979,3,2,1,3,4,3,4,4,2,3,1,5,3,3,2,3,1,4,5,3,2,4,3,5,1,5,3,5,1,3,0,3,1,5,2,2,0,2,4,3
4980,2,4,3,5,2,5,4,4,1,4,5,4,1,4,5,1,2,4,5,4,2,2,4,3,1,2,1,3,1,1,1,2,5,1,1,4,1,3,3,1
4981,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4982,4,2,2,3,4,2,4,3,4,2,1,4,5,2,2,3,0,2,3,2,1,4,3,5,2,4,4,2,2,2,3,2,2,5,3,3,2,4,4,2
4985,4,2,5,1,4,4,4,2,5,2,5,4,5,2,5,1,4,2,2,4,3,3,4,4,3,4,4,3,2,3,3,4,3,1,4,1,2,5,2,4
4987,3,3,4,4,4,3,4,4,2,4,2,3,3,2,2,4,2,4,4,2,2,4,2,4,2,4,2,4,3,3,2,2,3,4,3,2,3,2,4,4
4989,3,4,3,3,3,4,3,2,2,4,2,4,2,1,2,3,4,3,3,2,2,2,2,4,2,3,2,4,2,2,3,3,2,2,3,3,3,4,2,2
4990,2,3,2,3,3,1,4,4,5,4,2,4,3,2,2,4,2,2,3,2,2,4,4,5,1,5,2,4,2,2,3,2,2,4,3,3,2,2,4,3
4991,5,5,5,4,3,1,4,1,3,5,5,4,2,4,5,1,5,5,3,2,2,2,1,5,1,4,1,4,1,2,1,4,4,1,5,3,4,2,1,5
4992,3,3,5,2,5,3,4,1,5,1,5,4,4,4,5,1,3,2,1,5,2,2,2,4,1,2,5,3,2,3,4,2,4,1,4,2,1,4,2,3
4993,5,3,4,3,2,1,5,2,2,5,4,5,3,1,4,2,4,3,2,1,2,4,5,4,1,5,2,4,2,2,2,3,4,2,4,1,2,3,2,5
4994,5,2,5,4,4,2,2,1,4,4,4,4,4,2,4,1,4,4,4,3,2,4,4,4,1,5,1,4,4,2,1,2,2,2,2,2,4,4,1,4
4996,3,3,3,4,2,1,0,4,4,4,1,4,2,2,2,4,2,3,2,4,2,4,5,3,1,4,2,2,3,3,3,3,3,4,3,3,2,2,5,5
4997,3,4,2,4,2,2,2,2,4,3,5,4,4,4,4,2,4,2,2,2,2,2,4,4,4,4,2,2,2,2,3,4,3,1,3,3,2,3,1,3
4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,1,1,1,2,1,3,5,4,3,2,5,3,5,2,1,4,1,3,4,3,1,5,3,3,1,3,4,3,3,3,3,1,1,5,2,2,2,1,3,4
5000,3,3,4,3,3,3,3,4,3,3,2,4,3,2,2,5,2,3,3,3,3,4,3,4,2,4,2,3,3,3,2,3,3,3,3,3,3,3,4,3
5002,3,2,3,3,4,3,3,3,0,3,1,5,3,2,2,4,2,3,5,3,2,0,4,4,1,5,2,3,2,0,1,2,3,5,2,3,1,3,4,3
5006,2,1,5,2,4,3,4,4,3,2,1,4,5,3,1,1,1,2,2,3,3,4,2,4,1,4,4,3,1,1,2,2,3,5,3,1,3,1,4,1
5007,3,1,5,2,4,2,3,5,1,5,1,5,4,2,0,4,3,5,3,3,3,3,0,2,1,1,1,5,1,3,1,3,2,3,3,1,2,3,3,4
5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,3,2,5,3,3,5,3,2,3,4,4,4,2,4,5,2,4,3,4,2,1,2,1,2,1,4,2,2,2,3,2,3,2,1,2,3,5,3,2,2
5013,1,1,3,1,4,1,2,3,5,2,4,5,4,3,2,4,2,1,3,3,2,4,5,5,1,4,5,2,3,3,5,4,2,4,4,3,3,2,5,4
5014,3,1,5,1,5,1,4,3,5,4,3,5,3,3,1,3,1,1,1,0,2,5,3,3,3,3,4,3,3,1,3,3,4,5,3,1,3,1,5,4
5017,3,2,3,2,4,1,5,1,4,2,5,5,4,1,5,1,5,2,1,5,2,1,4,3,2,5,5,3,1,2,5,2,1,1,5,2,1,1,1,5
5019,2,4,1,0,1,5,2,3,2,5,4,5,1,2,4,3,3,3,4,1,1,2,2,5,1,5,3,3,1,3,1,3,3,2,2,5,3,2,2,2
5020,2,5,5,5,1,3,4,3,3,5,5,4,1,4,5,2,5,5,4,3,4,1,5,5,2,4,1,5,1,3,1,5,4,1,3,2,4,3,1,4
5023,5,3,5,3,1,1,5,1,3,4,4,5,1,1,4,1,5,4,5,4,2,2,5,3,1,5,1,3,2,5,5,1,5,1,5,1,3,5,2,5
5024,3,2,4,4,4,1,3,4,5,4,4,4,2,3,4,2,4,3,4,3,1,2,5,4,1,4,1,4,1,3,1,3,2,2,3,4,2,2,3,4
5025,3,1,1,3,5,3,3,3,1,3,1,5,5,3,3,5,1,3,1,3,3,5,3,3,1,5,3,0,1,3,3,3,3,5,3,1,1,3,3,3
5026,1,3,1,5,5,3,2,4,2,5,1,3,3,3,4,5,5,5,4,3,2,5,5,3,1,5,4,5,1,2,3,3,3,4,3,2,3,1,5,2
5027,5,3,4,2,4,2,4,2,4,2,5,4,4,2,5,1,4,2,4,2,2,2,5,5,1,5,4,5,2,3,4,1,4,1,4,4,3,4,2,3
5028,1,3,1,3,3,3,3,1,5,5,1,5,3,1,3,5,3,1,5,5,3,3,3,3,1,5,1,5,1,3,1,1,3,5,3,3,5,1,3,3
5029,3,2,2,3,4,3,4,4,2,5,2,3,4,2,2,4,2,4,4,4,1,5,3,3,2,4,4,3,3,2,5,4,2,5,3,3,2,3,4,3
5030,1,1,5,5,1,1,1,5,1,5,5,1,1,5,1,5,1,5,5,3,5,3,5,5,1,5,5,1,1,1,5,5,1,1,1,1,0,0,5,3
5033,2,2,4,2,4,1,4,2,4,4,4,5,3,1,4,2,2,2,1,2,1,4,5,5,1,5,5,4,1,1,4,1,1,1,5,2,1,3,1,5
5034,4,1,5,1,5,2,1,1,5,1,5,4,1,2,5,1,5,1,4,5,2,1,4,4,1,5,5,1,1,2,3,2,4,1,4,1,5,4,1,4
5037,2,3,4,4,4,3,3,4,1,4,5,4,4,1,2,4,2,2,3,4,1,4,2,3,1,4,2,3,4,4,4,2,3,5,2,2,2,1,2,3
5038,1,3,4,4,3,2,2,5,3,4,1,4,2,2,1,5,1,3,5,3,1,0,4,5,1,5,2,3,2,1,3,2,2,5,2,1,1,2,5,4
5039,1,4,4,5,1,4,4,2,1,5,2,4,2,4,4,1,2,5,1,2,4,3,4,4,1,5,1,4,1,1,1,2,4,1,4,4,1,1,2,4
5041,2,1,2,2,4,4,5,4,4,2,1,5,5,3,1,5,1,2,4,0,1,5,3,4,1,5,5,4,2,3,4,3,4,5,3,1,2,2,5,3
5043,5,5,2,5,1,4,4,3,1,5,3,4,1,1,5,3,5,5,4,2,1,1,1,2,1,3,1,5,1,4,1,1,3,3,1,5,3,4,3,2
5045,4,4,3,3,3,4,3,4,1,3,2,5,3,4,1,5,2,5,4,4,1,5,1,2,1,4,4,2,2,1,3,2,2,4,2,4,2,3,5,2
5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,2,3,5,3,4,3,4,2,2,4,4,2,2,3,4,3,3,4,2,2,3,2,2,4,2,4,2,4,2,4,1,4,3,3,3,1,2,3,2,2
5051,4,5,3,5,1,4,5,1,1,5,4,5,1,4,5,1,5,5,5,4,1,1,2,3,1,5,1,5,1,3,1,4,1,1,4,5,1,1,1,1
5053,2,3,3,2,2,1,2,2,3,3,1,4,4,3,5,1,3,3,3,3,5,3,5,5,2,5,3,3,2,3,2,2,4,1,4,3,2,1,1,4
5055,1,1,1,3,2,1,3,2,4,5,1,3,4,3,1,4,4,3,2,5,1,2,2,5,2,4,4,3,1,1,5,4,1,4,4,1,1,1,5,5
5056,3,5,3,5,4,3,3,3,1,4,4,4,4,5,3,2,4,5,1,3,1,3,5,4,1,5,1,2,2,1,3,3,3,2,3,5,3,1,1,3
5058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,4,3,5,3,3,3,3,1,4,5,2,4,3,3,1,4,1,3,4,4,1,4,3,4,1,4,2,2,1,2,3,2,4,5,2,2,2,4,4,3
5063,3,5,1,5,1,4,4,3,1,5,3,3,1,3,4,3,5,5,5,1,1,2,3,3,1,4,1,0,1,2,1,2,3,1,2,5,3,4,4,2
5064,2,4,5,4,4,2,2,4,4,4,2,4,4,4,2,5,2,2,2,4,1,4,4,4,2,5,2,3,1,2,3,4,2,5,4,4,2,2,5,4
5066,4,3,1,2,2,5,4,4,1,4,3,5,3,4,2,4,1,4,1,4,2,4,2,4,1,5,5,4,2,1,2,2,4,4,2,3,4,4,3,3
5067,3,3,1,3,3,2,3,3,3,4,2,3,3,2,2,3,2,2,4,3,2,4,4,4,1,3,2,4,2,3,3,2,1,4,3,3,3,2,4,3
5068,1,2,2,2,4,2,4,4,4,4,3,5,5,2,2,3,2,4,4,3,2,4,2,5,2,5,1,3,4,3,1,3,3,4,5,1,3,1,4,3
5069,2,4,1,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0
5070,3,1,2,2,2,4,3,4,3,5,1,4,2,4,1,4,2,2,5,4,2,4,3,4,1,4,2,2,2,2,4,3,2,4,3,2,4,3,4,3
5071,4,2,3,3,3,1,4,3,2,4,2,5,4,2,3,4,2,4,5,4,1,4,5,3,2,4,4,4,1,2,4,2,1,3,2,3,1,2,3,2
5072,4,3,3,4,4,3,3,2,4,5,3,5,3,4,2,3,2,4,5,3,3,5,5,2,1,5,2,3,2,3,4,5,4,5,3,2,4,1,5,3
5073,1,5,2,5,2,5,2,2,1,5,2,4,3,3,3,3,5,4,4,2,2,1,1,3,1,2,1,3,1,1,1,3,3,2,2,4,3,3,1,1
5077,4,5,1,5,1,2,3,3,2,5,2,3,1,3,3,3,4,4,4,1,2,2,5,4,2,3,1,2,1,3,1,3,3,3,3,5,4,4,1,4
5078,4,5,4,4,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,0,2,3,4,4,0,0,0,0,0,0,1,4,4,4,0,0,0,0,0,0
5079,3,2,4,3,4,2,4,4,4,3,2,1,3,2,5,3,5,5,1,2,5,1,2,2,5,2,5,1,5,5,4,2,4,2,4,2,4,2,1,4
5080,4,5,2,5,1,2,2,2,1,5,5,4,1,1,5,3,4,1,5,4,2,2,5,4,3,5,1,3,4,3,1,2,3,2,1,5,3,3,1,3
5081,4,5,3,5,1,5,4,3,1,5,3,3,2,4,3,4,3,5,2,3,2,2,2,4,2,3,2,4,2,3,1,4,2,2,2,4,3,2,2,1
5082,5,5,5,5,3,1,5,3,5,3,3,5,3,3,5,1,5,3,1,1,3,3,5,1,1,5,3,1,1,3,3,1,1,1,5,3,1,3,1,5
5083,4,5,4,5,2,4,4,2,3,5,4,3,2,3,5,3,5,5,3,3,2,2,2,3,1,4,2,4,4,4,3,2,2,2,2,4,3,4,4,2
5087,5,5,4,5,1,5,5,1,1,5,4,4,3,2,5,1,4,5,5,1,1,3,1,1,1,1,1,5,1,1,1,1,1,2,5,5,5,4,1,1
5090,2,3,5,4,2,2,3,2,1,4,4,5,2,3,4,2,4,4,2,2,3,2,5,4,2,4,1,3,3,2,1,4,3,2,2,3,3,2,2,2
5092,4,5,2,5,1,2,4,1,1,5,5,5,1,2,5,1,5,5,2,1,1,1,4,4,1,3,1,3,1,1,1,2,4,1,3,5,1,4,1,3
5094,3,1,2,2,5,4,4,5,4,2,2,3,5,1,1,4,1,3,2,3,4,5,4,4,1,5,5,4,1,3,3,2,4,5,3,2,2,1,5,2
5095,3,3,2,5,1,1,4,2,5,4,2,2,2,1,1,5,1,1,5,3,2,4,3,3,1,4,1,2,2,3,2,1,1,5,3,4,2,3,5,1
5096,3,4,4,5,1,3,4,2,2,5,3,4,2,2,4,2,4,5,4,2,3,3,3,2,1,4,1,4,3,3,2,4,4,3,4,3,3,3,2,4
5097,4,2,5,2,4,3,4,4,3,2,5,5,1,5,2,1,3,3,2,1,3,2,3,3,1,2,2,4,1,3,3,4,5,1,3,1,2,4,1,3
5098,1,4,3,4,2,2,1,4,2,5,4,4,1,3,4,4,4,5,2,2,1,3,2,5,1,4,2,5,2,2,3,3,1,2,2,4,2,2,2,2
5099,4,1,2,2,5,4,2,4,4,3,2,3,4,3,1,3,2,3,5,4,2,4,3,4,1,5,3,3,1,3,3,5,2,3,2,1,1,4,3,2
5102,1,5,2,5,1,5,1,1,1,5,5,4,1,4,5,1,5,5,4,1,3,1,2,4,2,3,1,3,4,3,1,4,3,1,1,5,3,1,1,1
5103,2,1,1,3,5,1,4,4,1,5,1,5,3,2,1,5,3,4,2,5,1,4,4,5,1,5,1,5,1,2,1,3,1,5,2,5,3,3,5,2
5105,4,2,5,3,2,5,4,1,1,5,5,5,1,3,5,1,5,3,1,1,1,1,1,4,1,5,1,5,1,1,1,3,1,1,1,2,2,4,1,1
5106,3,2,2,4,3,3,4,4,4,4,1,3,2,1,2,4,2,3,2,1,3,4,4,4,2,5,1,3,3,2,1,1,1,5,3,2,5,3,5,3
5107,1,5,4,1,3,4,3,5,3,3,4,1,5,3,4,3,5,3,4,3,5,2,3,3,5,1,4,2,3,3,3,2,5,1,3,5,3,1,1,3
5110,3,2,4,3,3,1,4,2,3,4,4,1,2,2,4,2,4,3,5,2,2,4,5,3,1,4,3,4,1,4,2,3,4,1,4,3,3,3,1,5
5111,4,4,3,5,1,5,3,2,2,5,2,3,2,5,3,3,3,5,2,3,2,2,2,3,1,4,1,5,3,3,1,5,2,3,2,5,3,4,2,1
5113,2,2,2,3,4,2,4,4,4,5,2,5,5,2,2,4,2,2,2,4,2,5,4,4,1,4,4,4,2,2,3,2,2,4,2,2,2,2,4,4
5114,5,1,5,5,5,1,5,2,4,2,5,5,1,4,5,1,5,3,5,5,5,1,5,5,3,5,2,4,1,4,1,4,4,1,3,1,5,5,1,5
5116,4,5,4,5,1,2,5,1,3,5,5,5,1,1,5,1,5,4,5,1,2,1,1,4,1,5,1,4,4,2,2,1,5,1,4,5,1,4,4,1
5117,4,4,4,5,3,2,2,1,1,5,5,5,1,4,5,1,5,5,2,1,2,1,4,4,1,5,1,3,2,2,1,5,2,1,3,4,3,3,1,2
5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,1,4,5,5,1,2,4,1,3,5,3,4,2,1,4,3,4,2,4,3,1,1,3,4,2,4,1,3,2,3,4,1,4,2,5,2,4,1,2,3
5125,3,4,4,4,2,3,3,1,2,4,5,4,4,4,5,1,2,4,4,3,5,5,2,4,1,4,2,3,1,5,1,2,4,1,3,3,2,3,1,4
5126,3,3,4,3,5,4,5,2,2,2,4,2,4,4,5,2,4,4,3,3,4,2,2,1,3,1,4,1,4,5,3,4,5,2,4,3,5,2,2,2
5127,5,3,2,3,1,2,4,2,2,5,3,3,2,2,4,4,3,4,2,2,1,2,5,5,1,4,1,3,2,3,2,2,1,2,2,4,4,4,2,4
5128,3,4,3,4,1,1,2,1,3,4,2,4,2,2,5,3,3,2,1,3,3,3,5,4,1,4,1,3,4,3,1,3,3,3,5,4,3,2,2,4
5129,2,3,2,3,3,3,3,4,4,2,4,5,3,3,2,4,4,3,3,4,1,3,2,4,1,3,2,4,3,3,2,4,4,5,3,5,4,2,4,3
5130,2,3,2,3,2,4,2,2,2,4,2,5,2,4,4,3,4,3,4,2,2,2,3,4,3,1,2,4,2,2,3,4,2,2,2,4,2,1,2,2
5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,3,3,3,4,2,4,2,2,1,5,4,5,1,3,5,2,3,5,2,3,2,2,3,5,1,5,1,4,4,2,1,4,2,1,2,5,3,2,1,1
5137,0,0,0,0,5,0,3,0,5,0,0,0,0,5,5,5,5,4,5,5,0,0,5,3,4,4,5,4,0,5,0,0,0,0,5,5,1,3,0,5
5139,1,2,2,2,4,2,3,3,1,4,2,5,5,1,2,1,1,3,1,5,1,5,5,5,1,5,5,3,1,2,3,2,5,3,3,1,1,1,2,2
5140,3,3,3,5,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,5,4,2,3,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0
5144,1,5,3,5,1,1,1,1,1,2,2,3,1,1,5,1,5,5,5,1,1,1,5,5,1,1,1,4,1,5,1,5,5,1,3,5,1,1,1,3
5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5153,2,1,2,1,5,3,2,3,4,1,1,5,5,3,2,5,2,4,2,5,3,5,3,5,1,5,2,3,2,5,2,3,3,5,4,1,3,2,4,4
5154,1,3,3,3,1,1,1,3,5,1,5,1,3,5,3,1,5,5,1,1,1,1,3,5,1,4,1,3,1,1,1,3,1,1,1,1,1,1,1,5
5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,3,3,1,2,5,1,5,2,5,2,5,5,2,1,5,1,5,1,1,3,1,4,5,5,1,5,5,4,1,3,4,1,5,1,5,2,1,3,1,5
5158,5,4,4,4,3,1,5,3,3,5,4,5,1,2,5,3,2,2,4,4,3,1,5,4,1,5,1,4,2,3,4,2,5,1,4,1,2,5,1,5
5159,3,1,5,3,5,1,4,4,1,5,5,5,3,1,5,5,3,5,1,1,1,3,5,5,1,5,3,5,1,1,3,1,3,1,3,1,1,3,1,3
5160,1,1,4,4,4,3,4,4,5,3,2,5,5,2,2,4,2,2,4,4,1,5,3,4,1,4,4,3,4,4,4,3,4,5,3,1,1,1,5,3
5161,5,2,4,2,1,3,4,1,3,4,5,1,3,4,5,1,4,3,2,5,3,3,2,2,3,2,2,1,4,4,4,4,3,1,5,2,4,3,1,4
5163,1,1,1,3,5,4,5,5,3,3,1,5,5,2,1,5,1,5,5,5,1,5,0,2,1,5,5,4,2,3,3,3,1,5,4,1,3,1,5,1
5164,2,1,2,1,5,3,3,3,5,1,1,5,5,3,2,3,2,2,3,3,1,5,3,5,3,5,5,5,3,3,5,3,2,5,3,1,2,2,4,1
5165,3,3,3,3,4,3,3,3,4,4,1,3,2,3,2,4,2,3,4,3,3,3,3,4,2,5,4,4,3,3,2,2,3,4,3,3,2,2,3,3
5167,2,3,4,5,2,4,1,3,1,5,2,4,1,5,2,1,4,5,1,2,1,1,1,5,1,4,1,4,1,2,4,1,1,5,2,3,2,1,1,2
5169,3,1,1,2,5,3,4,5,3,3,2,4,3,2,1,4,1,3,4,3,2,4,3,2,1,5,5,3,1,3,4,4,2,4,3,1,2,2,4,4
5170,5,3,5,2,3,1,5,2,3,3,4,3,3,2,2,2,4,3,3,1,2,2,3,3,1,3,1,4,2,3,1,1,3,3,3,1,1,5,2,3
5174,2,2,3,3,3,3,3,5,2,5,1,4,3,3,2,5,3,5,5,3,2,4,4,4,1,4,3,4,2,3,3,3,5,5,2,4,2,2,5,4
5176,1,1,1,4,5,3,2,3,5,2,5,3,2,5,1,5,1,2,3,4,1,4,4,4,1,5,5,2,3,2,5,3,1,3,3,1,2,1,4,3
5178,3,1,4,3,4,4,3,4,5,5,5,4,4,3,1,3,1,3,4,1,0,3,4,5,1,5,5,4,4,3,3,3,3,4,2,1,3,1,3,4
5180,3,4,4,5,2,1,4,1,2,4,5,4,3,3,5,1,3,5,2,1,1,4,4,2,3,5,1,4,1,3,2,3,2,1,4,4,4,1,1,4
5182,4,5,5,3,2,2,5,1,4,5,5,4,2,3,5,2,4,2,2,4,2,5,4,5,1,4,1,5,2,3,4,4,5,1,5,1,2,3,1,5
5187,1,2,5,2,4,1,2,4,4,3,2,5,5,4,2,4,2,2,2,4,1,4,5,5,1,5,4,4,1,2,4,3,1,3,5,2,3,1,3,5
5188,3,1,4,4,3,3,2,3,1,3,3,4,2,3,3,3,3,5,3,2,1,3,1,4,1,5,3,3,1,2,1,2,2,1,1,3,4,2,1,3
5191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
